order_id,Customer_ID,Product_ID,Order_Date,Order_Status,Order_Quantity,Unit_Price,Discount,Shipping_Mode,Shipping_Carrier,Shipping_Date_Scheduled,Shipping_Date_Actual,Delivery_Status,Late_Delivery_Risk_Flag,VAT_Rate,COGS,Unit_Price_Effective,Order_Total,VAT_Amount,Profit_Per_Order
ORD0018994,CUST00073,PROD00074,11/1/2023,Completed,4,301.43,0.07,Standard,CarrierA,11/6/2023,11/7/2023,Late,1,0.19,656.04,280.3299,1121.3196,213.050724,465.2796
ORD0018995,CUST00335,PROD00047,3/12/2022,Completed,5,132.87,0.24,Economy,CarrierD,3/17/2022,3/21/2022,Late,1,0.2,328.9,100.9812,504.906,100.9812,176.006
ORD0018996,CUST00167,PROD00161,4/9/2024,Completed,7,138,0.23,Express,CarrierE,4/14/2024,4/14/2024,On Time,0,0.2,537.04,106.26,743.82,148.764,206.78
ORD0018997,CUST00225,PROD00081,4/20/2022,Completed,6,307.36,0,Express,CarrierE,4/23/2022,4/26/2022,Late,1,0.25,1039.86,307.36,1844.16,461.04,804.3
ORD0018998,CUST00065,PROD00195,10/12/2022,Completed,4,125.53,0.07,Same Day,CarrierA,10/18/2022,10/21/2022,Late,1,0.22,284.44,116.7429,466.9716,102.733752,182.5316
ORD0018999,CUST00069,PROD00121,6/1/2024,Completed,4,247.09,0.18,Economy,CarrierA,6/4/2024,6/6/2024,Late,1,0.22,649.8,202.6138,810.4552,178.300144,160.6552
ORD0019000,CUST00440,PROD00043,2/9/2024,Completed,4,149.37,0.12,Same Day,CarrierD,2/11/2024,2/11/2024,On Time,0,0.22,46.84,131.4456,525.7824,115.672128,478.9424
ORD0019001,CUST00009,PROD00146,8/25/2023,Completed,7,106.49,0.18,Standard,CarrierB,8/28/2023,9/1/2023,Late,1,0.19,85.33,87.3218,611.2526,116.137994,525.9226
ORD0019002,CUST00236,PROD00074,5/22/2024,Completed,4,301.43,0.24,Same Day,CarrierC,5/23/2024,5/26/2024,Late,1,0.22,656.04,229.0868,916.3472,201.596384,260.3072
ORD0019003,CUST00198,PROD00053,7/23/2023,Completed,8,316.61,0.05,Standard,CarrierB,7/24/2023,7/24/2023,On Time,0,0.2,1505.6,300.7795,2406.236,481.2472,900.636
ORD0019004,CUST00412,PROD00039,8/10/2024,Completed,8,237.02,0.06,Standard,CarrierE,8/15/2024,8/19/2024,Late,1,0.1,1107.44,222.7988,1782.3904,178.23904,674.9504
ORD0019005,CUST00173,PROD00107,10/25/2022,Completed,4,164.88,0.22,Standard,CarrierC,10/30/2022,10/30/2022,On Time,0,0.2,340.08,128.6064,514.4256,102.88512,174.3456
ORD0019006,CUST00282,PROD00200,5/14/2023,Completed,7,271.49,0,Standard,CarrierE,5/18/2023,5/21/2023,Late,1,0.1,1099.56,271.49,1900.43,190.043,800.87
ORD0019007,CUST00028,PROD00162,7/15/2023,Cancelled,5,226.58,0.11,Economy,CarrierA,7/16/2023,7/19/2023,Late,1,0.2,641.5,201.6562,1008.281,201.6562,366.781
ORD0019008,CUST00296,PROD00037,11/28/2023,Completed,5,110.11,0.08,Standard,CarrierC,11/30/2023,12/3/2023,Late,1,0.22,322,101.3012,506.506,111.43132,184.506
ORD0019009,CUST00399,PROD00169,12/12/2023,Pending,4,46.34,0.22,Express,CarrierB,12/14/2023,12/16/2023,Late,1,0.21,51.8,36.1452,144.5808,30.361968,92.7808
ORD0019010,CUST00134,PROD00097,6/14/2023,Pending,3,223.58,0.1,Economy,CarrierA,6/17/2023,6/18/2023,Late,1,0,320.79,201.222,603.666,0,282.876
ORD0019011,CUST00027,PROD00049,7/17/2022,Completed,6,256.33,0.12,Standard,CarrierC,7/20/2022,7/23/2022,Late,1,0.22,669.66,225.5704,1353.4224,297.752928,683.7624
ORD0019012,CUST00038,PROD00128,5/22/2023,Completed,6,266.54,0.18,Standard,CarrierA,5/26/2023,5/26/2023,On Time,0,0.18,1037.04,218.5628,1311.3768,236.047824,274.3368
ORD0019013,CUST00196,PROD00010,5/4/2023,Completed,5,171.39,0.11,Economy,CarrierB,5/6/2023,5/7/2023,Late,1,0.22,715.35,152.5371,762.6855,167.79081,47.3355
ORD0019014,CUST00203,PROD00040,1/14/2024,Completed,1,121.51,0.08,Standard,CarrierE,1/17/2024,1/18/2024,Late,1,0,90.83,111.7892,111.7892,0,20.9592
ORD0019015,CUST00085,PROD00146,1/27/2022,Completed,7,106.49,0.09,Express,CarrierE,1/31/2022,2/1/2022,Late,1,0.2,85.33,96.9059,678.3413,135.66826,593.0113
ORD0019016,CUST00320,PROD00153,4/28/2022,Completed,4,133.76,0.22,Same Day,CarrierA,5/2/2022,5/5/2022,Late,1,0.2,133,104.3328,417.3312,83.46624,284.3312
ORD0019017,CUST00030,PROD00106,2/23/2022,Completed,1,200.11,0.09,Express,CarrierA,2/27/2022,3/2/2022,Late,1,0.18,53.61,182.1001,182.1001,32.778018,128.4901
ORD0019018,CUST00466,PROD00041,5/19/2023,Completed,10,170.17,0.22,Economy,CarrierD,5/20/2023,5/21/2023,Late,1,0.19,288,132.7326,1327.326,252.19194,1039.326
ORD0019019,CUST00099,PROD00164,6/1/2022,Completed,7,193.59,0.05,Same Day,CarrierE,6/4/2022,6/7/2022,Late,1,0.25,766.36,183.9105,1287.3735,321.843375,521.0135
ORD0019020,CUST00387,PROD00002,1/7/2024,Completed,5,207.59,0.25,Economy,CarrierC,1/9/2024,1/11/2024,Late,1,0.22,951.95,155.6925,778.4625,171.26175,-173.4875
ORD0019021,CUST00190,PROD00177,4/24/2023,Completed,4,267.24,0.22,Economy,CarrierB,4/28/2023,4/28/2023,On Time,0,0,558.92,208.4472,833.7888,0,274.8688
ORD0019022,CUST00012,PROD00195,6/11/2022,Completed,4,125.53,0.22,Express,CarrierE,6/17/2022,6/21/2022,Late,1,0.1,284.44,97.9134,391.6536,39.16536,107.2136
ORD0019023,CUST00091,PROD00053,10/24/2023,Completed,4,316.61,0.17,Standard,CarrierC,10/29/2023,11/2/2023,Late,1,0.2,752.8,262.7863,1051.1452,210.22904,298.3452
ORD0019024,CUST00030,PROD00147,8/4/2022,Completed,7,220.96,0.14,Express,CarrierA,8/10/2022,8/11/2022,Late,1,0.18,867.09,190.0256,1330.1792,239.432256,463.0892
ORD0019025,CUST00213,PROD00026,4/10/2024,Cancelled,8,198.49,0.01,Economy,CarrierE,4/16/2024,4/19/2024,Late,1,0.25,1264.88,196.5051,1572.0408,393.0102,307.1608
ORD0019026,CUST00038,PROD00054,2/24/2023,Completed,7,230.44,0.09,Economy,CarrierB,3/2/2023,3/5/2023,Late,1,0.18,1256.43,209.7004,1467.9028,264.222504,211.4728
ORD0019027,CUST00341,PROD00051,12/14/2022,Completed,6,241.77,0.01,Economy,CarrierA,12/20/2022,12/20/2022,On Time,0,0.22,1164.42,239.3523,1436.1138,315.945036,271.6938
ORD0019028,CUST00060,PROD00153,12/6/2022,Pending,4,133.76,0.1,Express,CarrierB,12/11/2022,12/15/2022,Late,1,0.19,133,120.384,481.536,91.49184,348.536
ORD0019029,CUST00294,PROD00114,4/8/2024,Completed,9,307.16,0.04,Express,CarrierB,4/13/2024,4/16/2024,Late,1,0.2,1463.22,294.8736,2653.8624,530.77248,1190.6424
ORD0019030,CUST00360,PROD00017,4/29/2024,Completed,3,116.51,0.04,Economy,CarrierD,5/3/2024,5/5/2024,Late,1,0.1,192.99,111.8496,335.5488,33.55488,142.5588
ORD0019031,CUST00143,PROD00120,7/8/2023,Completed,4,151.46,0.2,Standard,CarrierE,7/12/2023,7/15/2023,Late,1,0.25,440.68,121.168,484.672,121.168,43.992
ORD0019032,CUST00402,PROD00189,12/18/2022,Cancelled,8,222.12,0.08,Standard,CarrierA,12/21/2022,12/24/2022,Late,1,0.25,866.24,204.3504,1634.8032,408.7008,768.5632
ORD0019033,CUST00180,PROD00046,11/4/2023,Completed,7,273.8,0.1,Economy,CarrierE,11/10/2023,11/14/2023,Late,1,0.1,939.33,246.42,1724.94,172.494,785.61
ORD0019034,CUST00285,PROD00055,8/9/2023,Completed,7,151.17,0.24,Express,CarrierB,8/10/2023,8/14/2023,Late,1,0.1,851.13,114.8892,804.2244,80.42244,-46.9056
ORD0019035,CUST00112,PROD00050,6/23/2024,Cancelled,6,169.74,0.05,Standard,CarrierB,6/26/2024,6/26/2024,On Time,0,0.1,246.3,161.253,967.518,96.7518,721.218
ORD0019036,CUST00230,PROD00075,1/10/2023,Completed,8,221.98,0.14,Standard,CarrierC,1/12/2023,1/13/2023,Late,1,0.21,1142.72,190.9028,1527.2224,320.716704,384.5024
ORD0019037,CUST00444,PROD00011,6/21/2023,Pending,6,93.58,0.24,Express,CarrierA,6/25/2023,6/25/2023,On Time,0,0.1,54.06,71.1208,426.7248,42.67248,372.6648
ORD0019038,CUST00021,PROD00140,6/27/2024,Completed,8,213.69,0.25,Same Day,CarrierB,6/28/2024,6/30/2024,Late,1,0.19,1556,160.2675,1282.14,243.6066,-273.86
ORD0019039,CUST00145,PROD00168,10/30/2022,Completed,7,177.65,0.02,Standard,CarrierD,11/2/2022,11/6/2022,Late,1,0.25,289.59,174.097,1218.679,304.66975,929.089
ORD0019040,CUST00489,PROD00048,8/30/2022,Completed,5,251.57,0.04,Express,CarrierA,9/4/2022,9/5/2022,Late,1,0.19,532.05,241.5072,1207.536,229.43184,675.486
ORD0019041,CUST00499,PROD00121,1/13/2023,Completed,6,247.09,0.23,Express,CarrierB,1/18/2023,1/18/2023,On Time,0,0,974.7,190.2593,1141.5558,0,166.8558
ORD0019042,CUST00146,PROD00056,11/16/2023,Completed,4,270.51,0.22,Express,CarrierE,11/17/2023,11/19/2023,Late,1,0.2,739.08,210.9978,843.9912,168.79824,104.9112
ORD0019043,CUST00441,PROD00008,1/24/2023,Completed,4,275.11,0.06,Standard,CarrierE,1/26/2023,1/30/2023,Late,1,0,695.6,258.6034,1034.4136,0,338.8136
ORD0019044,CUST00375,PROD00014,10/14/2022,Completed,5,83.93,0.2,Same Day,CarrierB,10/19/2022,10/23/2022,Late,1,0.25,232.05,67.144,335.72,83.93,103.67
ORD0019045,CUST00421,PROD00114,6/8/2022,Completed,4,307.16,0.16,Express,CarrierE,6/10/2022,6/14/2022,Late,1,0.2,650.32,258.0144,1032.0576,206.41152,381.7376
ORD0019046,CUST00316,PROD00184,12/20/2022,Pending,8,308.31,0.09,Express,CarrierE,12/22/2022,12/22/2022,On Time,0,0,1408.64,280.5621,2244.4968,0,835.8568
ORD0019047,CUST00166,PROD00054,12/31/2023,Completed,3,230.44,0.04,Same Day,CarrierB,1/5/2024,1/8/2024,Late,1,0.2,538.47,221.2224,663.6672,132.73344,125.1972
ORD0019048,CUST00140,PROD00017,3/31/2023,Completed,11,116.51,0.09,Economy,CarrierB,4/5/2023,4/8/2023,Late,1,0.1,707.63,106.0241,1166.2651,116.62651,458.6351
ORD0019049,CUST00203,PROD00173,7/25/2024,Completed,8,123.55,0.15,Express,CarrierE,7/29/2024,7/29/2024,On Time,0,0,838.88,105.0175,840.14,0,1.26
ORD0019050,CUST00496,PROD00133,9/19/2023,Completed,2,35.46,0.08,Same Day,CarrierB,9/21/2023,9/24/2023,Late,1,0.18,56.74,32.6232,65.2464,11.744352,8.5064
ORD0019051,CUST00244,PROD00131,7/30/2024,Completed,6,143.02,0.19,Economy,CarrierD,8/4/2024,8/6/2024,Late,1,0.2,518.4,115.8462,695.0772,139.01544,176.6772
ORD0019052,CUST00113,PROD00009,8/29/2022,Completed,7,127.95,0.12,Same Day,CarrierC,9/2/2022,9/6/2022,Late,1,0.18,855.54,112.596,788.172,141.87096,-67.368
ORD0019053,CUST00468,PROD00122,3/30/2024,Pending,2,288.36,0.06,Express,CarrierB,4/2/2024,4/3/2024,Late,1,0,359.48,271.0584,542.1168,0,182.6368
ORD0019054,CUST00201,PROD00114,7/31/2022,Completed,5,307.16,0.22,Express,CarrierC,8/4/2022,8/5/2022,Late,1,0.22,812.9,239.5848,1197.924,263.54328,385.024
ORD0019055,CUST00385,PROD00020,12/29/2022,Completed,5,189.93,0.09,Standard,CarrierE,1/3/2023,1/5/2023,Late,1,0.18,308.95,172.8363,864.1815,155.55267,555.2315
ORD0019056,CUST00314,PROD00083,8/21/2023,Completed,3,128.99,0,Economy,CarrierB,8/23/2023,8/24/2023,Late,1,0.19,208.59,128.99,386.97,73.5243,178.38
ORD0019057,CUST00259,PROD00021,5/13/2022,Completed,2,224.66,0.2,Express,CarrierA,5/14/2022,5/18/2022,Late,1,0.1,248.62,179.728,359.456,35.9456,110.836
ORD0019058,CUST00255,PROD00033,2/19/2024,Completed,4,106.34,0.03,Economy,CarrierD,2/23/2024,2/27/2024,Late,1,0.2,70.76,103.1498,412.5992,82.51984,341.8392
ORD0019059,CUST00447,PROD00133,5/24/2023,Completed,2,35.46,0.23,Economy,CarrierA,5/29/2023,5/30/2023,Late,1,0.2,56.74,27.3042,54.6084,10.92168,-2.1316
ORD0019060,CUST00405,PROD00152,10/4/2022,Completed,8,180.9,0.01,Economy,CarrierE,10/10/2022,10/13/2022,Late,1,0.2,413.68,179.091,1432.728,286.5456,1019.048
ORD0019061,CUST00023,PROD00191,9/22/2022,Completed,4,171.78,0.1,Standard,CarrierA,9/27/2022,9/29/2022,Late,1,0.19,92.64,154.602,618.408,117.49752,525.768
ORD0019062,CUST00393,PROD00026,8/28/2023,Completed,7,198.49,0.17,Economy,CarrierA,8/29/2023,9/1/2023,Late,1,0.25,1106.77,164.7467,1153.2269,288.306725,46.4569
ORD0019063,CUST00246,PROD00108,8/26/2023,Completed,6,204.16,0.02,Same Day,CarrierA,9/1/2023,9/2/2023,Late,1,0,913.98,200.0768,1200.4608,0,286.4808
ORD0019064,CUST00339,PROD00089,10/19/2023,Completed,4,224.56,0.21,Standard,CarrierC,10/23/2023,10/27/2023,Late,1,0.19,712.04,177.4024,709.6096,134.825824,-2.4304
ORD0019065,CUST00493,PROD00092,12/26/2022,Completed,3,154.5,0.21,Same Day,CarrierC,12/31/2022,1/2/2023,Late,1,0.21,432.24,122.055,366.165,76.89465,-66.075
ORD0019066,CUST00311,PROD00033,10/26/2023,Pending,4,106.34,0.21,Same Day,CarrierA,10/28/2023,10/30/2023,Late,1,0.2,70.76,84.0086,336.0344,67.20688,265.2744
ORD0019067,CUST00366,PROD00018,10/29/2023,Completed,7,220.57,0.07,Same Day,CarrierE,11/4/2023,11/7/2023,Late,1,0.21,751.31,205.1301,1435.9107,301.541247,684.6007
ORD0019068,CUST00372,PROD00018,5/16/2022,Completed,1,220.57,0.02,Economy,CarrierD,5/18/2022,5/21/2022,Late,1,0.25,107.33,216.1586,216.1586,54.03965,108.8286
ORD0019069,CUST00403,PROD00166,2/4/2024,Completed,5,228.86,0.2,Economy,CarrierE,2/5/2024,2/5/2024,On Time,0,0.2,839.4,183.088,915.44,183.088,76.04
ORD0019070,CUST00318,PROD00033,3/4/2023,Cancelled,8,106.34,0.22,Express,CarrierA,3/5/2023,3/8/2023,Late,1,0.1,141.52,82.9452,663.5616,66.35616,522.0416
ORD0019071,CUST00087,PROD00027,4/9/2024,Pending,10,190.03,0.08,Express,CarrierE,4/13/2024,4/14/2024,Late,1,0.18,439.4,174.8276,1748.276,314.68968,1308.876
ORD0019072,CUST00219,PROD00049,1/29/2022,Cancelled,5,256.33,0.14,Standard,CarrierE,1/31/2022,2/2/2022,Late,1,0.2,558.05,220.4438,1102.219,220.4438,544.169
ORD0019073,CUST00475,PROD00178,8/18/2023,Completed,5,88.78,0.19,Same Day,CarrierD,8/22/2023,8/26/2023,Late,1,0.19,402.05,71.9118,359.559,68.31621,-42.491
ORD0019074,CUST00423,PROD00143,11/26/2022,Completed,8,132.07,0.19,Standard,CarrierC,12/1/2022,12/1/2022,On Time,0,0.19,815.68,106.9767,855.8136,162.604584,40.1336
ORD0019075,CUST00356,PROD00108,7/8/2024,Pending,11,204.16,0.04,Standard,CarrierC,7/13/2024,7/15/2024,Late,1,0.25,1675.63,195.9936,2155.9296,538.9824,480.2996
ORD0019076,CUST00460,PROD00180,2/3/2022,Completed,6,77.69,0.11,Same Day,CarrierA,2/7/2022,2/9/2022,Late,1,0.21,190.92,69.1441,414.8646,87.121566,223.9446
ORD0019077,CUST00027,PROD00068,5/19/2023,Completed,2,268.29,0,Express,CarrierD,5/22/2023,5/22/2023,On Time,0,0.22,322.86,268.29,536.58,118.0476,213.72
ORD0019078,CUST00430,PROD00099,4/7/2024,Completed,6,105.28,0.15,Express,CarrierA,4/10/2024,4/11/2024,Late,1,0.22,59.76,89.488,536.928,118.12416,477.168
ORD0019079,CUST00290,PROD00019,4/14/2022,Pending,7,188.43,0.04,Standard,CarrierE,4/16/2022,4/20/2022,Late,1,0,624.61,180.8928,1266.2496,0,641.6396
ORD0019080,CUST00289,PROD00025,7/15/2024,Completed,4,137.38,0.23,Express,CarrierD,7/17/2024,7/19/2024,Late,1,0.22,375.72,105.7826,423.1304,93.088688,47.4104
ORD0019081,CUST00348,PROD00104,5/9/2023,Pending,4,201.6,0.07,Express,CarrierE,5/13/2023,5/14/2023,Late,1,0.19,416.68,187.488,749.952,142.49088,333.272
ORD0019082,CUST00223,PROD00076,1/6/2023,Completed,7,224.88,0.12,Same Day,CarrierC,1/8/2023,1/10/2023,Late,1,0.25,1030.12,197.8944,1385.2608,346.3152,355.1408
ORD0019083,CUST00352,PROD00076,1/23/2023,Completed,5,224.88,0.06,Standard,CarrierA,1/25/2023,1/26/2023,Late,1,0.19,735.8,211.3872,1056.936,200.81784,321.136
ORD0019084,CUST00178,PROD00106,1/15/2024,Completed,5,200.11,0.13,Same Day,CarrierE,1/18/2024,1/18/2024,On Time,0,0.25,268.05,174.0957,870.4785,217.619625,602.4285
ORD0019085,CUST00148,PROD00153,8/25/2022,Completed,8,133.76,0.08,Same Day,CarrierE,8/26/2022,8/29/2022,Late,1,0.1,266,123.0592,984.4736,98.44736,718.4736
ORD0019086,CUST00424,PROD00033,1/5/2024,Completed,7,106.34,0.15,Express,CarrierC,1/6/2024,1/7/2024,Late,1,0.1,123.83,90.389,632.723,63.2723,508.893
ORD0019087,CUST00227,PROD00188,6/23/2024,Completed,6,143.99,0.22,Same Day,CarrierE,6/24/2024,6/26/2024,Late,1,0.1,679.56,112.3122,673.8732,67.38732,-5.6868
ORD0019088,CUST00351,PROD00037,3/31/2022,Completed,5,110.11,0.2,Same Day,CarrierC,4/3/2022,4/6/2022,Late,1,0,322,88.088,440.44,0,118.44
ORD0019089,CUST00186,PROD00092,11/29/2022,Pending,3,154.5,0.09,Same Day,CarrierC,11/30/2022,11/30/2022,On Time,0,0,432.24,140.595,421.785,0,-10.455
ORD0019090,CUST00415,PROD00124,1/12/2023,Completed,2,72.05,0.04,Same Day,CarrierE,1/17/2023,1/21/2023,Late,1,0.1,52.92,69.168,138.336,13.8336,85.416
ORD0019091,CUST00294,PROD00043,8/28/2022,Completed,6,149.37,0.15,Express,CarrierB,8/29/2022,8/30/2022,Late,1,0.2,70.26,126.9645,761.787,152.3574,691.527
ORD0019092,CUST00470,PROD00126,12/31/2023,Completed,5,200.29,0.01,Same Day,CarrierA,1/5/2024,1/5/2024,On Time,0,0.2,441.45,198.2871,991.4355,198.2871,549.9855
ORD0019093,CUST00429,PROD00009,7/1/2022,Cancelled,9,127.95,0.15,Same Day,CarrierA,7/7/2022,7/11/2022,Late,1,0.1,1099.98,108.7575,978.8175,97.88175,-121.1625
ORD0019094,CUST00041,PROD00014,9/14/2022,Completed,6,83.93,0.12,Economy,CarrierD,9/15/2022,9/15/2022,On Time,0,0.21,278.46,73.8584,443.1504,93.061584,164.6904
ORD0019095,CUST00393,PROD00131,1/14/2024,Completed,5,143.02,0.09,Economy,CarrierE,1/15/2024,1/18/2024,Late,1,0.25,432,130.1482,650.741,162.68525,218.741
ORD0019096,CUST00500,PROD00069,7/8/2022,Completed,6,76.67,0.04,Express,CarrierE,7/9/2022,7/12/2022,Late,1,0.1,117.24,73.6032,441.6192,44.16192,324.3792
ORD0019097,CUST00393,PROD00184,4/20/2024,Completed,7,308.31,0.19,Same Day,CarrierB,4/22/2024,4/23/2024,Late,1,0.25,1232.56,249.7311,1748.1177,437.029425,515.5577
ORD0019098,CUST00191,PROD00026,2/19/2023,Completed,5,198.49,0.24,Economy,CarrierD,2/20/2023,2/23/2023,Late,1,0.25,790.55,150.8524,754.262,188.5655,-36.288
ORD0019099,CUST00079,PROD00127,5/5/2024,Completed,2,249.89,0.04,Economy,CarrierC,5/11/2024,5/13/2024,Late,1,0.1,329.02,239.8944,479.7888,47.97888,150.7688
ORD0019100,CUST00205,PROD00053,9/12/2022,Completed,7,316.61,0.09,Same Day,CarrierC,9/15/2022,9/18/2022,Late,1,0,1317.4,288.1151,2016.8057,0,699.4057
ORD0019101,CUST00384,PROD00041,2/14/2022,Completed,4,170.17,0.06,Economy,CarrierC,2/20/2022,2/22/2022,Late,1,0.1,115.2,159.9598,639.8392,63.98392,524.6392
ORD0019102,CUST00278,PROD00082,4/7/2024,Completed,7,180.55,0.25,Economy,CarrierE,4/9/2024,4/13/2024,Late,1,0.1,885.78,135.4125,947.8875,94.78875,62.1075
ORD0019103,CUST00272,PROD00102,8/21/2023,Completed,1,211.15,0.24,Standard,CarrierD,8/26/2023,8/26/2023,On Time,0,0.19,129.1,160.474,160.474,30.49006,31.374
ORD0019104,CUST00032,PROD00021,7/20/2022,Completed,8,224.66,0.04,Same Day,CarrierE,7/24/2022,7/25/2022,Late,1,0.18,994.48,215.6736,1725.3888,310.569984,730.9088
ORD0019105,CUST00450,PROD00121,12/25/2022,Cancelled,6,247.09,0.07,Standard,CarrierA,12/27/2022,12/31/2022,Late,1,0.2,974.7,229.7937,1378.7622,275.75244,404.0622
ORD0019106,CUST00474,PROD00039,12/9/2022,Completed,5,237.02,0.03,Economy,CarrierA,12/12/2022,12/13/2022,Late,1,0.21,692.15,229.9094,1149.547,241.40487,457.397
ORD0019107,CUST00142,PROD00151,7/31/2022,Completed,9,260.06,0.16,Standard,CarrierC,8/5/2022,8/6/2022,Late,1,0.21,1638.99,218.4504,1966.0536,412.871256,327.0636
ORD0019108,CUST00251,PROD00186,9/23/2023,Completed,3,255.2,0.1,Express,CarrierE,9/24/2023,9/24/2023,On Time,0,0.2,401.1,229.68,689.04,137.808,287.94
ORD0019109,CUST00294,PROD00069,10/25/2022,Completed,11,76.67,0.23,Express,CarrierE,10/31/2022,11/4/2022,Late,1,0.2,214.94,59.0359,649.3949,129.87898,434.4549
ORD0019110,CUST00098,PROD00075,9/7/2024,Completed,7,221.98,0.08,Same Day,CarrierC,9/13/2024,9/15/2024,Late,1,0.1,999.88,204.2216,1429.5512,142.95512,429.6712
ORD0019111,CUST00136,PROD00157,6/4/2022,Pending,3,144.91,0.12,Express,CarrierC,6/9/2022,6/9/2022,On Time,0,0.1,408.21,127.5208,382.5624,38.25624,-25.6476
ORD0019112,CUST00484,PROD00062,11/29/2023,Completed,1,206.47,0.19,Standard,CarrierC,11/30/2023,12/2/2023,Late,1,0.2,57.91,167.2407,167.2407,33.44814,109.3307
ORD0019113,CUST00277,PROD00181,7/16/2022,Completed,9,93.64,0.07,Same Day,CarrierA,7/21/2022,7/24/2022,Late,1,0.19,643.59,87.0852,783.7668,148.915692,140.1768
ORD0019114,CUST00312,PROD00045,4/28/2024,Completed,7,62.7,0.02,Express,CarrierC,4/29/2024,5/1/2024,Late,1,0.1,388.22,61.446,430.122,43.0122,41.902
ORD0019115,CUST00302,PROD00027,4/27/2023,Completed,8,190.03,0.13,Same Day,CarrierC,5/2/2023,5/4/2023,Late,1,0.22,351.52,165.3261,1322.6088,290.973936,971.0888
ORD0019116,CUST00043,PROD00116,12/14/2023,Completed,4,280.85,0.13,Standard,CarrierA,12/19/2023,12/23/2023,Late,1,0.1,699.72,244.3395,977.358,97.7358,277.638
ORD0019117,CUST00120,PROD00162,7/18/2024,Completed,7,226.58,0.18,Economy,CarrierD,7/24/2024,7/27/2024,Late,1,0.1,898.1,185.7956,1300.5692,130.05692,402.4692
ORD0019118,CUST00220,PROD00142,2/17/2024,Completed,6,127.75,0.14,Express,CarrierC,2/21/2024,2/23/2024,Late,1,0.19,324.6,109.865,659.19,125.2461,334.59
ORD0019119,CUST00046,PROD00041,1/14/2023,Completed,2,170.17,0.19,Standard,CarrierC,1/19/2023,1/21/2023,Late,1,0,57.6,137.8377,275.6754,0,218.0754
ORD0019120,CUST00236,PROD00106,1/18/2024,Completed,5,200.11,0.23,Standard,CarrierE,1/20/2024,1/23/2024,Late,1,0.22,268.05,154.0847,770.4235,169.49317,502.3735
ORD0019121,CUST00048,PROD00074,12/7/2023,Completed,3,301.43,0.18,Same Day,CarrierE,12/11/2023,12/14/2023,Late,1,0,492.03,247.1726,741.5178,0,249.4878
ORD0019122,CUST00198,PROD00060,1/2/2023,Completed,6,87.53,0.2,Express,CarrierE,1/4/2023,1/7/2023,Late,1,0.2,410.64,70.024,420.144,84.0288,9.504
ORD0019123,CUST00084,PROD00042,6/21/2023,Completed,7,244.88,0.05,Economy,CarrierB,6/23/2023,6/26/2023,Late,1,0.21,710.92,232.636,1628.452,341.97492,917.532
ORD0019124,CUST00031,PROD00122,2/10/2024,Completed,7,288.36,0.04,Express,CarrierB,2/13/2024,2/13/2024,On Time,0,0.22,1258.18,276.8256,1937.7792,426.311424,679.5992
ORD0019125,CUST00161,PROD00179,7/18/2024,Completed,6,310.76,0.1,Economy,CarrierC,7/24/2024,7/24/2024,On Time,0,0.2,1125.96,279.684,1678.104,335.6208,552.144
ORD0019126,CUST00428,PROD00011,3/12/2022,Completed,7,93.58,0.03,Express,CarrierA,3/18/2022,3/22/2022,Late,1,0.1,63.07,90.7726,635.4082,63.54082,572.3382
ORD0019127,CUST00071,PROD00163,1/28/2022,Cancelled,4,199.99,0.13,Economy,CarrierA,1/30/2022,2/1/2022,Late,1,0,514.16,173.9913,695.9652,0,181.8052
ORD0019128,CUST00008,PROD00147,1/28/2023,Completed,4,220.96,0.15,Same Day,CarrierE,1/31/2023,2/4/2023,Late,1,0.25,495.48,187.816,751.264,187.816,255.784
ORD0019129,CUST00457,PROD00118,6/7/2023,Completed,4,71.51,0.07,Standard,CarrierD,6/10/2023,6/10/2023,On Time,0,0.19,165.52,66.5043,266.0172,50.543268,100.4972
ORD0019130,CUST00386,PROD00065,12/15/2022,Completed,6,192,0.25,Same Day,CarrierC,12/17/2022,12/17/2022,On Time,0,0.2,358.68,144,864,172.8,505.32
ORD0019131,CUST00401,PROD00189,4/28/2022,Completed,4,222.12,0.2,Standard,CarrierE,5/3/2022,5/4/2022,Late,1,0.2,433.12,177.696,710.784,142.1568,277.664
ORD0019132,CUST00052,PROD00047,1/15/2023,Completed,10,132.87,0.19,Standard,CarrierB,1/16/2023,1/17/2023,Late,1,0.2,657.8,107.6247,1076.247,215.2494,418.447
ORD0019133,CUST00045,PROD00014,7/27/2022,Pending,7,83.93,0.16,Express,CarrierD,7/31/2022,8/3/2022,Late,1,0.1,324.87,70.5012,493.5084,49.35084,168.6384
ORD0019134,CUST00293,PROD00067,2/27/2023,Cancelled,5,138.55,0.06,Economy,CarrierE,3/1/2023,3/1/2023,On Time,0,0.2,162.4,130.237,651.185,130.237,488.785
ORD0019135,CUST00426,PROD00180,4/3/2022,Completed,4,77.69,0.05,Same Day,CarrierB,4/9/2022,4/13/2022,Late,1,0.1,127.28,73.8055,295.222,29.5222,167.942
ORD0019136,CUST00300,PROD00109,5/21/2022,Completed,4,169.92,0.04,Express,CarrierC,5/25/2022,5/29/2022,Late,1,0.1,198.48,163.1232,652.4928,65.24928,454.0128
ORD0019137,CUST00465,PROD00160,12/21/2022,Completed,4,235.44,0.2,Economy,CarrierA,12/25/2022,12/29/2022,Late,1,0.25,588,188.352,753.408,188.352,165.408
